! Caption record:
APO 3.5M Pointing Data 2021-09-23T07:56:24.2
! Option record: ALTAZ followed by rotator code, if applicable
: ALTAZ
: ROTL
! Run parameters: telescope latitude deg min sec
32 46 49.3
! Pointing data (TPOINT format #4):
!
! All angles are in degrees
! Azimuth uses the convention: N=0, E=90 (unlike the TCC, which uses S=0, E=90)
!
!  Desired Phys            Actual Mount          Rot Phys
! Az          Alt         Az          Alt
  90.126967   40.907804   90.152409   40.938848   -0.00000  ! entry 1 star 1 pt ref 1278-02001-1
! 124.043774   41.691106  124.065102   41.723645   -0.00000  ! entry 2 star 2 pt ref 0064-01569-1
  75.195911   27.098984   75.222358   27.126855   -0.00000  ! entry 3 star 3 pt ref 1867-03204-1
  51.034525   34.018873   51.059988   34.048225   -0.00000  ! entry 4 star 4 pt ref 3378-01788-1
! -13.729139   27.805413  -13.714214   27.839248   -0.00000  ! entry 5 star 5 pt ref 4573-01916-1
 -43.733735   23.783903  -43.710947   23.808675   -0.00000  ! entry 6 star 6 pt ref 3549-02883-1
 -21.518545   17.488765  -21.497736   17.514478   -0.00000  ! entry 7 star 7 pt ref 4197-02429-1
  56.918289   12.919964   56.942299   12.944148   -0.00000  ! entry 8 star 8 pt ref 2462-02103-1
 -59.226913   26.084614  -59.203728   26.107616   -0.00000  ! entry 9 star 9 pt ref 3136-01425-1
! -45.400503   67.192824  -45.400577   67.229340   -0.00000  ! entry 10 star 10 pt ref 3638-02515-1
  58.111661   26.903503   58.135358   26.932626   -0.00000  ! entry 11 star 11 pt ref 2932-02464-1
! 102.981919   55.184097  103.003981   55.228727   -0.00000  ! entry 12 star 12 pt ref 1243-00946-1
!-169.376798   65.011964  190.629806   65.035243   -0.00000  ! entry 13 star 13 pt ref 0612-01446-1
!-101.983529   62.941949  258.021239   62.963649   -0.00000  ! entry 14 star 14 pt ref 2237-01660-1
!-136.925027   23.453260  223.110673   23.460993   -0.00000  ! entry 15 star 15 pt ref 6392-01443-1
 -89.381902   76.154569  270.585292   76.185720   -0.00000  ! entry 16 star 16 pt ref 2261-01483-1
 -81.897535   64.884862  278.102651   64.915106   -0.00000  ! entry 17 star 17 pt ref 2769-00507-1
!-109.722085   48.420892  250.299989   48.437419   -0.00000  ! entry 18 star 18 pt ref 1155-02186-1
-149.608667   14.653295  210.416234   14.670663   -0.00000  ! entry 19 star 19 pt ref 7509-01264-1
! 134.171316   51.600880  134.190350   51.627326   -0.00000  ! entry 20 star 20 pt ref 0059-01947-1
 -65.919981   11.730162  294.104423   11.749708   -0.00000  ! entry 21 star 21 pt ref 2132-03895-1
 -55.425841   13.770604  304.598497   13.791666   -0.00000  ! entry 22 star 22 pt ref 2652-01709-1
! -50.932726   41.674611  309.088550   41.680450   -0.00000  ! entry 23 star 23 pt ref 3598-02172-1
 -78.967181   23.812939  281.058343   23.835844   -0.00000  ! entry 24 star 24 pt ref 1645-02169-1
! -73.108105   34.432990  286.919603   34.453517   -0.00000  ! entry 25 star 25 pt ref 2702-02764-1
 -16.849187   58.445102  343.159650   58.477836   -0.00000  ! entry 26 star 26 pt ref 4015-03523-1
!   3.286485   71.924005    3.285265   71.971349   -0.00000  ! entry 27 star 27 pt ref 3291-02117-1
  20.492805   16.208289   20.515705   16.235404   -0.00000  ! entry 28 star 28 pt ref 4150-01303-1
 -54.490593   48.417156  -54.476270   48.444880   -0.00000  ! entry 29 star 29 pt ref 3607-02600-1
! -10.865116   39.504936  -10.853790   39.541961   -0.00000  ! entry 30 star 30 pt ref 4608-02417-1
! -32.676902   31.798290  -32.639436   31.828322   -0.00000  ! entry 31 star 31 pt ref 4237-02169-1
! -85.736243   15.095019  -85.692757   15.126096   -0.00000  ! entry 32 star 32 pt ref 1096-01683-1
!   5.357502   29.251599    5.426505   29.295297   -0.00000  ! entry 33 star 33 pt ref 4632-02149-1
  12.613421   32.009379   12.634384   32.038268   -0.00000  ! entry 34 star 34 pt ref 4543-03120-1
 -36.271880   16.001862  -36.247862   16.025215   -0.00000  ! entry 35 star 35 pt ref 3918-01829-1
-114.860207   39.590950 -114.840933   39.613251   -0.00000  ! entry 36 star 36 pt ref 0579-01834-1
! -38.105145   43.929613  -38.088024   43.952895   -0.00000  ! entry 37 star 37 pt ref 3981-01590-1
  65.175617   12.010927   65.200886   12.034135   -0.00000  ! entry 38 star 38 pt ref 1936-01174-1
 158.087484   25.931398  158.110550   25.951570   -0.00000  ! entry 39 star 39 pt ref 6453-01223-1
! 143.467533   51.876585  143.473141   51.904663   -0.00000  ! entry 40 star 40 pt ref 0064-01569-1
!-139.514822   73.177692  220.471423   73.212039   -0.00000  ! entry 41 star 41 pt ref 1201-01725-1
!-136.954801   68.817326  223.055329   68.860743   -0.00000  ! entry 42 star 42 pt ref 1196-01650-1
!-134.956308   40.991060  225.059051   41.016010   -0.00000  ! entry 43 star 43 pt ref 4669-00996-1
 140.070011   34.605460  140.094958   34.630594   -0.00000  ! entry 44 star 44 pt ref 5320-01896-1
 130.570582   15.031191  130.597122   15.051975   -0.00000  ! entry 45 star 45 pt ref 6490-02090-1
 121.538050   15.071695  121.564651   15.093154   -0.00000  ! entry 46 star 46 pt ref 5934-02739-1
  63.972773   53.021401   63.994939   53.054068   -0.00000  ! entry 47 star 47 pt ref 2913-02095-1
!  52.036635   79.665237   52.036115   79.701673   -0.00000  ! entry 48 star 48 pt ref 2847-01572-1
  44.611144   27.735006   44.636505   27.765154   -0.00000  ! entry 49 star 49 pt ref 3414-02496-1
!  43.722822   47.260076   43.743121   47.287517   -0.00000  ! entry 50 star 50 pt ref 3750-01042-1
  -4.436020   10.707405   -4.412603   10.728960   -0.00000  ! entry 51 star 51 pt ref 4187-01365-1
  38.037078   12.584672   38.059555   12.610272   -0.00000  ! entry 52 star 52 pt ref 3436-01469-1
!  23.731358   42.020617   23.742121   42.041581   -0.00000  ! entry 53 star 53 pt ref 4345-02051-1
! -39.449784   82.952415  -39.600017   82.990897   -0.00000  ! entry 54 star 54 pt ref 2829-02251-1
! -88.737433   46.892057  -88.732466   46.930302   -0.00000  ! entry 55 star 55 pt ref 2237-01659-1
!  14.814761   57.596872   14.822173   57.640094   -0.00000  ! entry 56 star 56 pt ref 4067-01935-1
!  79.577793   67.963146   79.582187   67.997924   -0.00000  ! entry 57 star 57 pt ref 2380-02428-1
 155.422630   14.853390  155.445032   14.873579   -0.00000  ! entry 58 star 58 pt ref 7045-00130-1
! 144.675449   23.767512  144.708460   23.765343   -0.00000  ! entry 59 star 59 pt ref 6477-01294-1
-109.600773   15.216497  250.421980   15.235045   -0.00000  ! entry 60 star 60 pt ref 5803-01996-1
-121.435083   25.637504  238.588503   25.657806   -0.00000  ! entry 61 star 61 pt ref 5821-01482-1
!-130.280835   55.871757  229.730112   55.894269   -0.00000  ! entry 62 star 62 pt ref 0612-01446-1
!-102.639105   21.683341  257.402294   21.714037   -0.00000  ! entry 63 star 63 pt ref 0560-01818-1
-154.179519   23.051030  205.846454   23.069688   -0.00000  ! entry 64 star 64 pt ref 6424-02270-1
!-178.264902   17.683048  181.745995   17.704353   -0.00000  ! entry 65 star 65 pt ref 7559-01160-1
!-146.060609   41.025091  213.957088   41.045273   -0.00000  ! entry 66 star 66 pt ref 5273-02657-1
 164.530192   12.893451  164.555770   12.909275   -0.00000  ! entry 67 star 67 pt ref 7581-01600-1
! 148.586175   44.676765  148.632838   44.697313   -0.00000  ! entry 68 star 68 pt ref 5313-02753-1
! 160.342445   56.215393  160.391061   56.226551   -0.00000  ! entry 69 star 69 pt ref 0064-01569-1
! 155.083240   68.561710  155.120613   68.575283   -0.00000  ! entry 70 star 70 pt ref 0656-01725-1
 108.827168   42.431105  108.852114   42.460996   -0.00000  ! entry 71 star 71 pt ref 0720-01925-1
  93.451133   14.415676   93.477355   14.439468   -0.00000  ! entry 72 star 72 pt ref 0202-01740-1
 160.458071   41.771745  160.480285   41.794227   -0.00000  ! entry 73 star 73 pt ref 5311-01285-1
 106.506377   30.492176  106.532669   30.516727   -0.00000  ! entry 74 star 74 pt ref 0155-00309-1
 126.734271   77.441695  126.735815   77.474181   -0.00000  ! entry 75 star 75 pt ref 1803-01583-1
  86.595727   52.850741   86.617748   52.883756   -0.00000  ! entry 76 star 76 pt ref 1871-02618-1
  76.926985   13.565138   76.954776   13.588729   -0.00000  ! entry 77 star 77 pt ref 1396-02758-1
  13.162361   11.524096   13.187772   11.549134   -0.00000  ! entry 78 star 78 pt ref 4168-00930-1
 -15.402771   50.607315  -15.387698   50.639197   -0.00000  ! entry 79 star 79 pt ref 4296-01459-1
  72.194616   35.805331   72.216537   35.835206   -0.00000  ! entry 80 star 80 pt ref 2452-02167-1
! 123.146490   29.372590  123.167386   29.409770   -0.00000  ! entry 81 star 81 pt ref 5363-02397-1
  89.140245   28.840961   89.166396   28.868207   -0.00000  ! entry 82 star 82 pt ref 1360-02332-1
!  23.235700   28.817675   23.256300   28.845072   -0.00000  ! entry 83 star 83 pt ref 4376-02052-1
 -12.557288   15.144374  -12.532288   15.170399   -0.00000  ! entry 84 star 84 pt ref 4428-01960-1
! 108.860123   63.880160  108.874376   63.919145   -0.00000  ! entry 85 star 85 pt ref 1293-02747-1
   0.510855   45.149171    0.527840   45.181979   -0.00000  ! entry 86 star 86 pt ref 4513-02820-1
  30.074831   34.138810   30.096377   34.170385   -0.00000  ! entry 87 star 87 pt ref 4133-01970-1
!  46.903873   58.503369   46.937720   58.531185   -0.00000  ! entry 88 star 88 pt ref 3368-01338-1
! 112.707600   15.808134  112.728692   15.826208   -0.00000  ! entry 89 star 89 pt ref 5414-02746-1
!-144.748360   52.262108  215.241972   52.280929   -0.00000  ! entry 90 star 90 pt ref 0037-01318-1
! 172.976291   32.531680  172.956554   32.548222   -0.00000  ! entry 91 star 91 pt ref 6448-01372-1
!-170.839939   24.475343  189.180728   24.508164   -0.00000  ! entry 92 star 92 pt ref 7012-01019-1
!-166.581291   37.855388  193.448741   37.882445   -0.00000  ! entry 93 star 93 pt ref 5866-01050-1
-179.603781   44.801287  180.421151   44.823506   -0.00000  ! entry 94 star 94 pt ref 5302-00688-1
 -96.014269   12.299200  264.008469   12.317328   -0.00000  ! entry 95 star 95 pt ref 0560-01818-1
! -89.813095   36.062690  270.211525   36.093152   -0.00000  ! entry 96 star 96 pt ref 1723-02166-1
! -69.655588   50.291246  290.357185   50.321806   -0.00000  ! entry 97 star 97 pt ref 2273-02081-1
!-169.426927   55.796417  190.575308   55.837389   -0.00000  ! entry 98 star 98 pt ref 4708-01423-1
-160.832897   11.471908  199.191707   11.486917   -0.00000  ! entry 99 star 99 pt ref 7546-01195-1
!-122.348707   14.482059  237.656887   14.498017   -0.00000  ! entry 100 star 100 pt ref 6407-01131-1
