! Caption record:
APO 3.5M Pointing Data 2023-08-20T08:26:40.6
! Option record: ALTAZ followed by rotator code, if applicable
: ALTAZ
: ROTL
! Run parameters: telescope latitude deg min sec
32 46 49.3
! Pointing data (TPOINT format #4):
!
! All angles are in degrees
! Azimuth uses the convention: N=0, E=90 (unlike the TCC, which uses S=0, E=90)
!
!  Desired Phys            Actual Mount          Rot Phys
! Az          Alt         Az          Alt
!  88.868018   52.127794   88.911206   52.167280   -0.00000  ! entry 1 star 1 pt ref 1761-02536-1
  52.516266   14.811951   52.571794   14.846067   -0.00000  ! entry 2 star 2 pt ref 2911-01795-1
  21.622834    9.955817   21.677666    9.988933   -0.00000  ! entry 3 star 3 pt ref 3803-01702-1
  -9.625182   10.048259   -9.569698   10.081418   -0.00000  ! entry 4 star 4 pt ref 4168-00930-1
 -43.135763   11.338016  -43.079138   11.373361   -0.00000  ! entry 5 star 5 pt ref 3067-01842-1
-105.590094   14.926919 -105.534459   14.965119   -0.00000  ! entry 6 star 6 pt ref 5122-01426-1
 -73.102106   11.335248  -73.048603   11.371599   -0.00000  ! entry 7 star 7 pt ref 1545-02527-1
 -38.892390   49.611564  -38.832635   49.654060   -0.00000  ! entry 8 star 8 pt ref 3945-01798-1
   6.968460   72.115794    7.038970   72.159512   -0.00000  ! entry 9 star 9 pt ref 3646-00911-1
  32.159473   40.319083   32.214471   40.359158   -0.00000  ! entry 10 star 10 pt ref 4067-01935-1
-151.065424   67.325522  208.987879   67.371539   -0.00000  ! entry 11 star 11 pt ref 1155-02186-1
 -95.327032   50.275591  264.728768   50.323711   -0.00000  ! entry 12 star 12 pt ref 1645-02169-1
 -62.753140   27.491900  297.304440   27.533003   -0.00000  ! entry 13 star 13 pt ref 2635-01483-1
-132.330707   12.387962  227.724872   12.427321   -0.00000  ! entry 14 star 14 pt ref 6896-02102-1
 135.213465   52.441251  135.268144   52.484659   -0.00000  ! entry 15 star 15 pt ref 0023-01341-1
!  87.366278   17.056968   87.432961   17.073623   -0.00000  ! entry 16 star 16 pt ref 0687-01627-1
 115.214241   17.476149  115.266978   17.501159   -0.00000  ! entry 17 star 17 pt ref 5306-01181-1
 154.861994   15.017676  154.913997   15.044886   -0.00000  ! entry 18 star 18 pt ref 7005-02271-1
-167.071217   12.456179  192.980617   12.493248   -0.00000  ! entry 19 star 19 pt ref 8003-01372-1
-163.693961   44.523114  196.357926   44.566227   -0.00000  ! entry 20 star 20 pt ref 5816-00131-1
