! Caption record:
APO 3.5M Pointing Data 2019-05-16T07:04:15.9
! Option record: ALTAZ followed by rotator code, if applicable
: ALTAZ
: ROTL
! Run parameters: telescope latitude deg min sec
32 46 49.3
! Pointing data (TPOINT format #4):
!
! All angles are in degrees
! Azimuth uses the convention: N=0, E=90 (unlike the TCC, which uses S=0, E=90)
!
!  Desired Phys            Actual Mount          Rot Phys
! Az          Alt         Az          Alt
  89.214861   40.722104   89.243844   40.736662   -0.00000  ! entry 1 star 1 pt ref 1611-02044-1
 127.657908   44.420364  127.687336   44.434512   -0.00000  ! entry 2 star 2 pt ref 0417-02592-1
  72.017106   23.951538   72.048886   23.963002   -0.00000  ! entry 3 star 3 pt ref 2179-02496-1
  53.395068   37.693733   53.424987   37.709647   -0.00000  ! entry 4 star 4 pt ref 3559-02797-1
 -10.840806   28.242828  -10.812205   28.255468   -0.00000  ! entry 5 star 5 pt ref 4543-03120-1
 -42.322367   24.339608  -42.293144   24.349470   -0.00000  ! entry 6 star 6 pt ref 3432-01450-1
 -16.847620   16.597207  -16.819823   16.606151   -0.00000  ! entry 7 star 7 pt ref 4359-02044-1
  50.878550   13.585597   50.907160   13.595977   -0.00000  ! entry 8 star 8 pt ref 3204-02412-1
 -59.486896   27.632175  -59.457888   27.644006   -0.00000  ! entry 9 star 9 pt ref 3002-01365-1
 -45.956496   67.992225  -45.944078   68.007762   -0.00000  ! entry 10 star 10 pt ref 3472-01264-1
  59.740588   23.568087   59.769666   23.579495   -0.00000  ! entry 11 star 11 pt ref 2716-02883-1
 104.564950   58.843350  104.592892   58.859581   -0.00000  ! entry 12 star 12 pt ref 1566-03676-1
-170.992528   69.907001  189.024163   69.920256   -0.00000  ! entry 13 star 13 pt ref 0937-01118-1
-105.636236   62.021052  254.373551   62.033812   -0.00000  ! entry 14 star 14 pt ref 1473-01074-1
-134.830011   27.425117  225.197581   27.431434   -0.00000  ! entry 15 star 15 pt ref 6113-01726-1
 -91.373052   71.704111  268.630389   71.719975   -0.00000  ! entry 16 star 16 pt ref 2553-01140-1
 -84.654610   49.790956  275.366527   49.804229   -0.00000  ! entry 17 star 17 pt ref 1995-02586-1
-109.848580   50.925456  250.173403   50.935044   -0.00000  ! entry 18 star 18 pt ref 0898-01042-1
-150.963140   17.128667  209.068250   17.129832   -0.00000  ! entry 19 star 19 pt ref 7270-02399-1
 134.864549   53.300922  134.895348   53.314303   -0.00000  ! entry 20 star 20 pt ref 0423-01724-1
 -66.361051   11.683103  293.669355   11.688537   -0.00000  ! entry 21 star 21 pt ref 1964-01473-1
 -55.068930   13.532863  304.960987   13.540633   -0.00000  ! entry 22 star 22 pt ref 2500-01532-1
 -52.352506   39.918387  307.673949   39.929210   -0.00000  ! entry 23 star 23 pt ref 3452-02140-1
