! Caption record:
APO 3.5M Pointing Data 2019-10-10T09:35:49.7
! Option record: ALTAZ followed by rotator code, if applicable
: ALTAZ
: ROTL
! Run parameters: telescope latitude deg min sec
32 46 49.3
! Pointing data (TPOINT format #4):
!
! All angles are in degrees
! Azimuth uses the convention: N=0, E=90 (unlike the TCC, which uses S=0, E=90)
!
!  Desired Phys            Actual Mount          Rot Phys
! Az          Alt         Az          Alt
  94.474966   36.773374   94.493031   36.802321   -0.00000  ! entry 1 star 1 pt ref 1360-02332-1
 125.045919   39.680718  125.060561   39.709619   -0.00000  ! entry 2 star 2 pt ref 4785-02408-1
  74.726510   22.698159   74.746483   22.724435   -0.00000  ! entry 3 star 3 pt ref 1950-02323-1
  47.883516   40.755997   47.897884   40.786209   -0.00000  ! entry 4 star 4 pt ref 3414-02496-1
 -15.556615   26.731182  -15.543027   26.758295   -0.00000  ! entry 5 star 5 pt ref 4459-00947-1
 -42.730298   23.479305  -42.716630   23.504170   -0.00000  ! entry 6 star 6 pt ref 3603-03215-1
 -19.401433   16.371597  -19.389070   16.396467   -0.00000  ! entry 7 star 7 pt ref 4229-01852-1
  51.004473   14.579102   51.019948   14.604667   -0.00000  ! entry 8 star 8 pt ref 3005-01206-1
 -57.263171   25.599220  -57.249922   25.624074   -0.00000  ! entry 9 star 9 pt ref 3204-02412-1
 -44.259152   66.185834  -44.284003   66.218890   -0.00000  ! entry 10 star 10 pt ref 3298-00896-1
  60.938847   23.833840   60.953892   23.861586   -0.00000  ! entry 11 star 11 pt ref 2500-01532-1
 106.863232   57.605395  106.866260   57.637033   -0.00000  ! entry 12 star 12 pt ref 1322-01496-1
-169.301962   63.088312  190.691059   63.117235   -0.00000  ! entry 13 star 13 pt ref 0071-01224-1
-107.072063   62.587590  252.914525   62.617154   -0.00000  ! entry 14 star 14 pt ref 1220-01929-1
-141.439666   25.722544  218.575129   25.745010   -0.00000  ! entry 15 star 15 pt ref 5857-00394-1
 -87.327168   75.147717  272.614821   75.180327   -0.00000  ! entry 16 star 16 pt ref 2330-02043-1
 -74.438868   59.804141  285.550844   59.834099   -0.00000  ! entry 17 star 17 pt ref 2302-01580-1
-107.245978   54.613143  252.751967   54.641227   -0.00000  ! entry 18 star 18 pt ref 1206-01792-1
