! Caption record:
APO 3.5M Pointing Data 2021-01-28T09:26:55.3
! Option record: ALTAZ followed by rotator code, if applicable
: ALTAZ
: ROTL
! Run parameters: telescope latitude deg min sec
32 46 49.3
! Pointing data (TPOINT format #4):
!
! All angles are in degrees
! Azimuth uses the convention: N=0, E=90 (unlike the TCC, which uses S=0, E=90)
!
!  Desired Phys            Actual Mount          Rot Phys
! Az          Alt         Az          Alt
  74.311893   32.875593   74.333616   32.932942   -0.00000  ! entry 1 star 1 pt ref 2032-01605-1
 120.825884   54.235666  120.843959   54.294938   -0.00000  ! entry 2 star 2 pt ref 0886-01326-1
  74.689820   33.641873   74.711383   33.699708   -0.00000  ! entry 3 star 3 pt ref 2032-01605-1
  51.678226   29.950249   51.699214   30.007116   -0.00000  ! entry 4 star 4 pt ref 3492-01909-1
! -51.819829    7.816776  -51.798112    7.864679   -0.00000  ! entry 5 star 5 pt ref 2369-02273-1
! -51.778282    7.759658  -51.756769    7.807209   -0.00000  ! entry 6 star 6 pt ref 2369-02273-1
! -51.737039    7.702895  -51.715384    7.749778   -0.00000  ! entry 7 star 7 pt ref 2369-02273-1
  46.594824   18.547599   46.614461   18.600483   -0.00000  ! entry 8 star 8 pt ref 3510-01876-1
 -69.430825   36.814754  -69.415613   36.867304   -0.00000  ! entry 9 star 9 pt ref 2444-01113-1
! -69.400481   36.746761  -69.384630   36.799203   -0.00000  ! entry 10 star 10 pt ref 2444-01113-1
  65.075596   19.418175   65.095641   19.472093   -0.00000  ! entry 11 star 11 pt ref 2590-01412-1
 126.859618   57.653443  126.873747   57.712992   -0.00000  ! entry 12 star 12 pt ref 0886-01326-1
-175.305006   72.573631  184.687331   72.630114   -0.00000  ! entry 13 star 13 pt ref 1437-02847-1
-107.024860   67.386882  252.962311   67.443745   -0.00000  ! entry 14 star 14 pt ref 1960-01550-1
-146.565562   14.409882  213.456012   14.454033   -0.00000  ! entry 15 star 15 pt ref 7141-02725-1
-106.347543   66.901244  253.645338   66.957809   -0.00000  ! entry 16 star 16 pt ref 1960-01550-1
! -68.544220   34.666821  291.471891   34.721062   -0.00000  ! entry 17 star 17 pt ref 2444-01113-1
-104.785304   65.704906  255.210483   65.761149   -0.00000  ! entry 18 star 18 pt ref 1960-01550-1
-144.975699   13.353555  215.045894   13.397527   -0.00000  ! entry 19 star 19 pt ref 7141-02725-1
 132.299948   60.129214  132.316105   60.187262   -0.00000  ! entry 20 star 20 pt ref 0886-01326-1
 -79.197928   21.915027  280.822047   21.964812   -0.00000  ! entry 21 star 21 pt ref 1336-01812-1
! -67.538119   32.312905  292.479200   32.364696   -0.00000  ! entry 22 star 22 pt ref 2444-01113-1
! -67.507553   32.241672  292.509681   32.293576   -0.00000  ! entry 23 star 23 pt ref 2444-01113-1
! -78.984559   21.545764  281.035567   21.595157   -0.00000  ! entry 24 star 24 pt ref 1336-01812-1
! -67.385406   31.964594  292.632097   32.016459   -0.00000  ! entry 25 star 25 pt ref 2444-01113-1
! -67.355086   31.891986  292.662292   31.943682   -0.00000  ! entry 26 star 26 pt ref 2444-01113-1
   5.120615   69.202322    5.110953   69.267115   -0.00000  ! entry 27 star 27 pt ref 3833-01034-1
  34.630722   11.679967   34.649435   11.733448   -0.00000  ! entry 28 star 28 pt ref 3555-02112-1
 -66.574258   30.123647  -66.556857   30.174958   -0.00000  ! entry 29 star 29 pt ref 2444-01113-1
!   2.364421   69.278813    2.352984   69.343519   -0.00000  ! entry 30 star 30 pt ref 3833-01034-1
 -66.276493   29.470944  -66.258537   29.523604   -0.00000  ! entry 31 star 31 pt ref 2444-01113-1
 -85.992685   18.317758  -85.972677   18.364716   -0.00000  ! entry 32 star 32 pt ref 0754-02356-1
  35.901187   13.230719   35.920001   13.284893   -0.00000  ! entry 33 star 33 pt ref 3555-02112-1
  35.934733   13.277747   35.953463   13.332271   -0.00000  ! entry 34 star 34 pt ref 3555-02112-1
 -65.450308   27.670254  -65.431376   27.722062   -0.00000  ! entry 35 star 35 pt ref 2444-01113-1
-118.854931   40.483401 -118.841271   40.534237   -0.00000  ! entry 36 star 36 pt ref 0227-02544-1
 -65.213629   27.170422  -65.196769   27.222590   -0.00000  ! entry 37 star 37 pt ref 2444-01113-1
  65.083293   15.022994   65.103517   15.075926   -0.00000  ! entry 38 star 38 pt ref 2103-03078-1
 165.172280   18.704924  165.194251   18.751841   -0.00000  ! entry 39 star 39 pt ref 7275-02074-1
 149.634845   65.265819  149.645271   65.323668   -0.00000  ! entry 40 star 40 pt ref 0886-01326-1
-138.396348   68.065100  221.599150   68.120475   -0.00000  ! entry 41 star 41 pt ref 1437-02847-1
!-138.203563   68.013402  221.786894   68.068810   -0.00000  ! entry 42 star 42 pt ref 1437-02847-1
-128.491306   32.679684  231.525421   32.730027   -0.00000  ! entry 43 star 43 pt ref 5460-01592-1
 137.043335   28.989351  137.066408   29.041307   -0.00000  ! entry 44 star 44 pt ref 6155-01210-1
 134.341445    9.869551  134.364826    9.917063   -0.00000  ! entry 45 star 46 pt ref 6791-02509-1
  55.232601   43.840396   55.251760   43.899788   -0.00000  ! entry 46 star 47 pt ref 3492-01909-1
  55.240295   43.901800   55.259441   43.961184   -0.00000  ! entry 47 star 48 pt ref 3492-01909-1
  52.205801   30.498948   52.227140   30.554830   -0.00000  ! entry 48 star 49 pt ref 3510-01876-1
  55.272926   44.153807   55.290287   44.213678   -0.00000  ! entry 49 star 50 pt ref 3492-01909-1
  38.450575   16.739815   38.471233   16.794512   -0.00000  ! entry 50 star 51 pt ref 3555-02112-1
  38.481049   16.785884   38.501937   16.840390   -0.00000  ! entry 51 star 52 pt ref 3555-02112-1
  52.371139   30.952989   52.390121   31.009288   -0.00000  ! entry 52 star 53 pt ref 3510-01876-1
 -13.599463   68.373484  -13.611874   68.436784   -0.00000  ! entry 53 star 54 pt ref 3833-01034-1
 -93.096062   53.002597  -93.086883   53.058152   -0.00000  ! entry 54 star 55 pt ref 1960-01550-1
 -14.843217   68.198785  -14.854421   68.261846   -0.00000  ! entry 55 star 56 pt ref 3833-01034-1
  84.230815   53.017981   84.247087   53.079832   -0.00000  ! entry 56 star 57 pt ref 2032-01605-1
 141.633412   31.738903  141.656395   31.790157   -0.00000  ! entry 57 star 59 pt ref 6155-01210-1
!-123.532592   28.646158  236.481295   28.688273   -0.00000  ! entry 58 star 60 pt ref 5460-01592-1
!-123.458137   28.569484  236.553854   28.612003   -0.00000  ! entry 59 star 61 pt ref 5460-01592-1
-121.306306   52.507471  238.698863   52.561342   -0.00000  ! entry 60 star 62 pt ref 0838-01485-1
-111.013662   33.062629  249.001014   33.113199   -0.00000  ! entry 61 star 63 pt ref 0227-02544-1
-139.217184   56.958177  220.788677   57.012211   -0.00000  ! entry 62 star 66 pt ref 0270-01148-1
 166.466153   13.495115  166.488676   13.540784   -0.00000  ! entry 63 star 67 pt ref 7798-02848-1
 144.362287   33.165831  144.385423   33.216406   -0.00000  ! entry 64 star 68 pt ref 6155-01210-1
 172.667965   67.982649  172.675263   68.039281   -0.00000  ! entry 65 star 69 pt ref 0886-01326-1
 133.229150   49.077335  133.248921   49.133485   -0.00000  ! entry 66 star 70 pt ref 0326-01426-1
 103.495688   47.202788  103.515876   47.259892   -0.00000  ! entry 67 star 71 pt ref 1495-01994-1
  96.758349   15.439509   96.781749   15.490150   -0.00000  ! entry 68 star 72 pt ref 0420-01962-1
 145.972826   33.940339  145.994865   33.991414   -0.00000  ! entry 69 star 73 pt ref 6155-01210-1
 115.398257   40.478076  115.419365   40.532594   -0.00000  ! entry 70 star 74 pt ref 0360-01226-1
 134.841109   49.873549  134.859479   49.929250   -0.00000  ! entry 71 star 75 pt ref 0326-01426-1
  86.875570   57.918876   86.889614   57.981880   -0.00000  ! entry 72 star 76 pt ref 2032-01605-1
  41.238820   21.355037   41.260259   21.410070   -0.00000  ! entry 73 star 78 pt ref 3555-02112-1
 -24.675626   66.035142  -24.682724   66.096901   -0.00000  ! entry 74 star 79 pt ref 3833-01034-1
  75.519360   40.661500   75.538709   40.720735   -0.00000  ! entry 75 star 80 pt ref 2590-01412-1
 117.450865   42.247749  117.469719   42.304626   -0.00000  ! entry 76 star 81 pt ref 0360-01226-1
  81.405725   35.878160   81.428106   35.934984   -0.00000  ! entry 77 star 82 pt ref 2065-01930-1
  41.744672   22.301611   41.766293   22.357262   -0.00000  ! entry 78 star 83 pt ref 3555-02112-1
 -58.772855   14.953107  -58.751275   15.001570   -0.00000  ! entry 79 star 84 pt ref 2444-01113-1
 107.453678   51.184691  107.471644   51.241754   -0.00000  ! entry 80 star 85 pt ref 1495-01994-1
 -28.326810   64.766594  -28.334412   64.828353   -0.00000  ! entry 81 star 86 pt ref 3833-01034-1
  42.414606   23.629696   42.433450   23.685625   -0.00000  ! entry 82 star 87 pt ref 3555-02112-1
  55.304863   53.201919   55.317318   53.263162   -0.00000  ! entry 83 star 88 pt ref 3492-01909-1
 117.341184   12.164772  117.362846   12.213548   -0.00000  ! entry 84 star 89 pt ref 6248-01369-1
-152.251453   53.327796  207.759675   53.380048   -0.00000  ! entry 85 star 90 pt ref 4940-01158-1
! 171.161054   20.314744  171.186170   20.359132   -0.00000  ! entry 86 star 91 pt ref 7293-02215-1
-178.818478   20.630846  181.203764   20.676932   -0.00000  ! entry 87 star 92 pt ref 7275-02074-1
-178.741569   20.631173  181.280192   20.677367   -0.00000  ! entry 88 star 93 pt ref 7275-02074-1
!-163.212942   67.414727  196.782973   67.459923   -0.00000  ! entry 89 star 94 pt ref 0886-01326-1
-102.992364   23.467400  257.024361   23.516337   -0.00000  ! entry 90 star 95 pt ref 0227-02544-1
 -85.317393   40.659837  274.696595   40.713226   -0.00000  ! entry 91 star 96 pt ref 1960-01550-1
 -85.271484   40.582195  274.743285   40.635445   -0.00000  ! entry 92 star 97 pt ref 1960-01550-1
-160.682135   67.145332  199.320880   67.199781   -0.00000  ! entry 93 star 98 pt ref 0886-01326-1
!-170.869912    7.966881  189.170203    7.993888   -0.00000  ! entry 94 star 99 pt ref 8236-03158-1
!-113.619783   18.445160  246.403217   18.469685   -0.00000  ! entry 95 star 100 pt ref 5460-01592-1
