! Caption record:
APO 3.5M Pointing Data 2020-11-03T09:41:01.8
! Option record: ALTAZ followed by rotator code, if applicable
: ALTAZ
: ROTL
! Run parameters: telescope latitude deg min sec
32 46 49.3
! Pointing data (TPOINT format #4):
!
! All angles are in degrees
! Azimuth uses the convention: N=0, E=90 (unlike the TCC, which uses S=0, E=90)
!
!  Desired Phys            Actual Mount          Rot Phys
! Az          Alt         Az          Alt
 105.028301   75.050874  105.018786   75.113090   -0.00000  ! entry 1 star 1 pt ref 1888-01793-1
  16.830900   28.795756   16.852685   28.852876   -0.00000  ! entry 2 star 2 pt ref 4550-02114-1
  -1.681122   48.909392   -1.665911   48.968445   -0.00000  ! entry 3 star 3 pt ref 4355-01445-1
 -16.579751   58.589262  -16.572349   58.651182   -0.00000  ! entry 4 star 4 pt ref 4064-01702-1
  29.544803   82.751034   29.467812   82.818073   -0.00000  ! entry 5 star 5 pt ref 2912-01835-1
  44.407776   46.172722   44.423839   46.231112   -0.00000  ! entry 6 star 6 pt ref 3806-01813-1
   5.786806   72.934945    5.766022   73.000349   -0.00000  ! entry 7 star 7 pt ref 3368-01338-1
  22.160470   61.181935   22.167133   61.244031   -0.00000  ! entry 8 star 8 pt ref 3779-01730-1
  44.591498   57.156029   44.602334   57.219285   -0.00000  ! entry 9 star 9 pt ref 3414-02496-1
 155.819542   42.045221  155.839023   42.099719   -0.00000  ! entry 10 star 10 pt ref 5388-02234-1
-174.627411   83.152246  185.291111   83.211418   -0.00000  ! entry 11 star 11 pt ref 1865-02865-1
!-149.627013   27.753092  210.391587   27.798825   -0.00000  ! entry 12 star 12 pt ref 6448-01370-1
-123.011314   25.397988  237.007606   25.447348   -0.00000  ! entry 13 star 13 pt ref 5282-02511-1
!-130.300815   46.040486  229.713396   46.089807   -0.00000  ! entry 14 star 14 pt ref 0064-01569-1
-125.305757   60.867391  234.697225   60.921960   -0.00000  ! entry 15 star 15 pt ref 0678-00417-1
 -83.112360   79.598562  276.821955   79.659439   -0.00000  ! entry 16 star 16 pt ref 2391-01446-1
 -92.535028   68.243909  267.454150   68.302331   -0.00000  ! entry 17 star 17 pt ref 1826-01575-1
 137.266698   51.068165  137.285443   51.124725   -0.00000  ! entry 18 star 18 pt ref 0182-02739-1
 111.856438   28.088897  111.880149   28.142193   -0.00000  ! entry 19 star 19 pt ref 4894-02528-1
 158.990413   75.514298  158.979843   75.572585   -0.00000  ! entry 20 star 20 pt ref 1322-01496-1
 146.772803   67.308213  146.778254   67.366416   -0.00000  ! entry 21 star 21 pt ref 0758-02357-1
 124.994771   38.683032  125.016738   38.738412   -0.00000  ! entry 22 star 22 pt ref 4866-02120-1
 131.515386   28.315190  131.537110   28.367274   -0.00000  ! entry 23 star 23 pt ref 5454-01870-1
 110.724138   45.094536  110.744262   45.149911   -0.00000  ! entry 24 star 24 pt ref 0813-02941-1
 118.372944   80.379791  118.343300   80.442673   -0.00000  ! entry 25 star 25 pt ref 1888-01793-1
  72.846486   57.760666   72.860049   57.822709   -0.00000  ! entry 26 star 26 pt ref 2489-02141-1
  54.196826   30.603173   54.220023   30.659249   -0.00000  ! entry 27 star 27 pt ref 3012-02519-1
  77.917571   42.772457   77.937972   42.831572   -0.00000  ! entry 28 star 28 pt ref 1966-00051-1
 178.136859   77.401258  178.110804   77.460035   -0.00000  ! entry 29 star 29 pt ref 1321-01515-1
-157.935232   73.353548  202.045889   73.411504   -0.00000  ! entry 30 star 30 pt ref 1302-00362-1
-151.681975   44.820184  208.332641   44.871373   -0.00000  ! entry 31 star 31 pt ref 5321-02145-1
-163.429229   58.137208  196.579628   58.192786   -0.00000  ! entry 32 star 32 pt ref 0101-02475-1
-134.042973   31.598723  225.975481   31.648216   -0.00000  ! entry 33 star 33 pt ref 5302-00688-1
  22.225650   43.665811   22.242247   43.726635   -0.00000  ! entry 34 star 34 pt ref 4376-02052-1
  -4.115339   74.880233   -4.140241   74.943967   -0.00000  ! entry 35 star 35 pt ref 3378-01788-1
 -40.959626   31.433810  -40.939966   31.487768   -0.00000  ! entry 36 star 36 pt ref 3659-02174-1
  76.337419   25.971267   76.359219   26.025871   -0.00000  ! entry 37 star 37 pt ref 1978-02297-1
  96.331935   27.562705   96.353804   27.616828   -0.00000  ! entry 38 star 38 pt ref 0838-00273-1
-167.346673   77.179375  192.624491   77.237106   -0.00000  ! entry 39 star 39 pt ref 1321-01515-1
-104.864949   42.933040  255.149398   42.987545   -0.00000  ! entry 40 star 40 pt ref 0651-01506-1
 -98.309080   29.304503  261.710362   29.355746   -0.00000  ! entry 41 star 41 pt ref 0631-01493-1
 169.467834   28.649135  169.489913   28.699371   -0.00000  ! entry 42 star 42 pt ref 6531-03793-1
 106.127033   75.083808  106.121399   75.146578   -0.00000  ! entry 43 star 43 pt ref 1918-02339-1
 -25.010382   38.932691  -24.992917   38.990103   -0.00000  ! entry 44 star 44 pt ref 4310-00902-1
 -76.162799   47.008188  -76.148727   47.063634   -0.00000  ! entry 45 star 45 pt ref 2330-02043-1
 -72.340497   25.399146  -72.319241   25.450082   -0.00000  ! entry 46 star 46 pt ref 1751-02178-1
 -51.278019   75.054460  -51.307645   75.115958   -0.00000  ! entry 47 star 47 pt ref 2913-02095-1
 -49.230744   42.484151  -49.216951   42.541506   -0.00000  ! entry 48 star 48 pt ref 3302-00908-1
 -60.343724   66.502572  -60.351961   66.561290   -0.00000  ! entry 49 star 49 pt ref 2888-02054-1
   4.077989   25.796783    4.096775   25.852625   -0.00000  ! entry 50 star 50 pt ref 4580-01154-1
