! Caption record:
APO 3.5M Pointing Data 2017-02-09T09:54:21.0
! Option record: ALTAZ followed by rotator code, if applicable
: ALTAZ
: ROTL
! Run parameters: telescope latitude deg min sec
32 46 49.3
! Pointing data (TPOINT format #4):
!
! All angles are in degrees
! Azimuth uses the convention: N=0, E=90 (unlike the TCC, which uses S=0, E=90)
!
!  Desired Phys            Actual Mount          Rot Phys
! Az          Alt         Az          Alt
  85.820315   38.660053   85.839674   38.699100   -0.00000  ! entry 1 star 1 pt ref 2035-01749-1
 123.952462   41.873247  123.971542   41.912321   -0.00000  ! entry 2 star 2 pt ref 0326-01427-1
  74.234470   24.331517   74.257864   24.366687   -0.00000  ! entry 3 star 3 pt ref 2078-01802-1
  59.462528   39.124386   59.482763   39.163341   -0.00000  ! entry 4 star 4 pt ref 3066-02213-1
 -17.306077   27.495060  -17.285144   27.529288   -0.00000  ! entry 5 star 5 pt ref 4355-01445-1
 -45.812654   21.575279  -45.790654   21.606230   -0.00000  ! entry 6 star 6 pt ref 3378-01788-1
 -21.401114   14.947347  -21.380328   14.977177   -0.00000  ! entry 7 star 7 pt ref 4067-01935-1
  50.189012   11.216850   50.210420   11.247681   -0.00000  ! entry 8 star 8 pt ref 3121-02285-1
 -56.370992   23.620857  -56.349249   23.651242   -0.00000  ! entry 9 star 9 pt ref 2932-02464-1
 -47.059557   66.963801  -47.066608   67.002061   -0.00000  ! entry 10 star 10 pt ref 3442-01254-1
  60.155925   24.525003   60.176642   24.560596   -0.00000  ! entry 11 star 11 pt ref 2620-02298-1
 108.669937   55.019330  108.683450   55.059771   -0.00000  ! entry 12 star 12 pt ref 1477-00189-1
!-169.896095   71.911922  190.089157   71.929298   -0.00000  ! entry 13 star 13 pt ref 0879-00919-1
!-104.954998   64.555655  255.035081   64.594430   -0.00000  ! entry 14 star 14 pt ref 1977-02632-1
-138.387381   20.618764  221.636059   20.647426   -0.00000  ! entry 15 star 15 pt ref 6602-02080-1
! -87.669910   67.130621  272.327711   67.183805   -0.00000  ! entry 16 star 16 pt ref 2512-01146-1
! -74.800842   59.766632  285.204864   59.803160   -0.00000  ! entry 17 star 17 pt ref 2509-01343-1
-110.065444   48.856786  249.950422   48.891491   -0.00000  ! entry 18 star 18 pt ref 0832-01658-1
-148.215792   12.225566  211.807991   12.252015   -0.00000  ! entry 19 star 19 pt ref 7181-01572-1
 132.291974   53.599947  132.308514   53.639031   -0.00000  ! entry 20 star 20 pt ref 0324-01444-1
 -68.760516   14.082939  291.262713   14.111303   -0.00000  ! entry 21 star 21 pt ref 1897-01639-1
 -52.685118   13.887211  307.337353   13.915698   -0.00000  ! entry 22 star 22 pt ref 2925-00806-1
! -47.176350   38.090792  312.844045   38.132778   -0.00000  ! entry 23 star 23 pt ref 3414-02496-1
! -81.673877   25.435747  278.349522   25.466419   -0.00000  ! entry 24 star 24 pt ref 1371-02373-1
 -73.346194   32.979449  286.674096   33.012324   -0.00000  ! entry 25 star 25 pt ref 1939-01462-1
 -22.250505   51.089492  337.761351   51.127620   -0.00000  ! entry 26 star 26 pt ref 4150-01302-1
  -6.242126   64.305461   -6.244030   64.346135   -0.00000  ! entry 27 star 27 pt ref 3847-01128-1
!  25.889601   17.272624   25.907043   17.308240   -0.00000  ! entry 28 star 28 pt ref 4246-01967-1
